"","date","id","version","age","age_group","sex","v5","v6","v7","v8","v9","v10","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v29","v30","v31","v32","v33","v34","v35","v36","v37","v38","v39","v40","v41","v42","v43","v44","v45A","v45B","v45C","v45D","v45E","v45F","v45G","v45H","v45I","v45J","v46A","v46B","v46C","v46D","v46E","v46F","v46G","v46H","v46I","v46J","v46K","v48","v49","v50","v51","v52","v53","v54","v55","v56","v57","v59","v60","v61","v62","v63","v64","v65","v66","v103","v67","v69","v71","v72","v73","v74","v75","v76","v77","v78","v79","v80","v81","v82","v83","v84","v86","v87","v89","v90","v91","v92","v93","v98_B","v100","v101","v102","v88","v104","v113","v114","v115","v116","v117","v118","v119","v120","v121","v122","v123","v124","v125","v126","v127","v128","v129_B","v130","v131","v132","v133","v134","v135","v136","v137","v138","v139","v140","v141","v142","v143","v144","v145","v146","v147","v148","v149","v150","v151","v152","v153","v156","week","a_date","a_age","a_agegroup","a_sex","a_religion","a_educ","a_v1","a_v2","a_v3","a_v4","a_v5A","a_v6","a_v7A","a_v8","a_v9","a_v10","a_v11","a_v12","a_v13","a_v14","a_v5B","a_v7B","a_v15","a_v16","a_v20","a_v22"
"312","30/12/2012",4242,1,76,7,1,1,3,2,15,2,5,2,4,1,2,3,3,1,2,4,1,1,3,3,2,2,2,1,1,NA,NA,NA,4,3,3,4,2,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,99,2,3,2,1,1,1,1,1,9,2,2,1,1,NA,NA,NA,4,1,6,NA,NA,1,2,1,2,4,NA,4,4,1,2,4,2,2,3,3,NA,8,8,1,1,2,1,2,1,NA,3,7,NA,NA,10,2,1,3,NA,61,2,2,3,2,4,2,3,1,2,182,1,1,52,2,"10/02/2013",76,7,1,1,10,1,4,1,4,4,4,4,4,4,4,2,4,4,4,2,4,1,2,1,52
"313","30/12/2012",4336,1,75,7,1,1,1,2,1,1,1,4,2,2,4,4,1,2,4,3,2,3,3,1,2,4,1,4,2,NA,NA,NA,4,1,2,2,3,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,1,3,3,3,1,2,1,1,1,1,1,1,NA,NA,NA,5,5,5,NA,NA,1,1,1,2,4,NA,3,1,4,3,2,1,3,4,3,NA,1,3,1,1,2,1,2,1,NA,3,1,1949,NA,12,4,2,3,NA,23,1,2,7,5,3,2,3,1,3,785,1,1,4,2,"30/01/2013",74,7,1,1,12,1,1,6,1,4,2,4,4,2,4,2,4,2,4,2,4,4,3,1,4
"314","30/12/2012",4062,1,74,7,1,1,3,4,16,3,4,2,1,1,4,2,3,4,1,2,1,1,1,3,3,1,2,4,3,NA,NA,NA,1,4,4,3,1,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,1,2,1,1,3,3,3,3,2,3,1,1,NA,NA,NA,6,1,4,NA,NA,1,1,2,1,4,NA,9,1,1,4,3,2,1,3,3,NA,8,8,1,1,2,1,2,1,NA,2,2,1964,NA,21,8,1,3,NA,2,1,2,97,9,3,2,3,1,1,5000,1,1,3,2,"28/01/2013",NA,7,1,1,21,1,99,6,99,3,4,2,4,2,4,1,2,4,4,4,4,4,6,1,3
"315","30/12/2012",4640,2,64,6,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,8,5,0,3,1,2,1,NA,NA,NA,10,8,0,1,5,2,3,1,NA,NA,NA,2,2,2,4,4,4,4,4,3,4,4,4,4,4,2,1,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,6,3,6,4,4,1,1,1,2,4,3,4,3,1,4,NA,NA,NA,NA,NA,2,8,3,1,1,2,2,2,1,1,2,3,1975,NA,13,5,1,1,1,61,1,1,8,6,5,4,3,1,1,6500,1,1,4,2,"30/01/2013",64,6,1,1,13,1,1,6,1,4,2,4,4,3,4,2,4,2,4,3,4,3,5,1,4
"316","30/12/2012",4206,2,79,7,1,1,2,3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,4,1,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,6,7,6,5,2,8,3,NA,NA,NA,6,7,7,3,6,8,6,4,NA,NA,NA,3,3,1,5,3,2,2,2,4,3,2,2,1,4,1,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,4,1,5,4,1,2,2,3,1,5,3,2,3,1,4,NA,NA,NA,NA,NA,3,2,3,1,1,2,1,2,1,3,2,2,1975,NA,17,8,1,3,NA,64,1,2,8,5,4,2,3,1,1,6400,1,1,9,2,"04/02/2013",79,7,1,1,17,1,4,3,4,3,4,3,4,2,4,2,2,4,4,3,4,5,2,1,9
"317","30/12/2012",4548,2,67,6,1,1,2,1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,9,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,3,5,1,1,1,1,NA,NA,NA,3,4,3,3,3,3,3,3,NA,NA,NA,2,2,5,2,3,1,1,1,1,5,2,2,2,1,2,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,3,1,5,5,1,1,2,97,97,4,3,3,1,4,2,NA,NA,NA,NA,NA,1,1,3,1,1,2,1,2,1,97,4,4,NA,NA,14,5,2,1,1,12,2,1,5,7,4,2,1,1,3,8200,1,1,4,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","30/12/2012",4222,1,77,7,2,1,3,2,30,2,3,4,2,2,2,2,1,3,4,2,2,1,2,2,4,3,1,3,9,NA,NA,NA,3,3,3,3,3,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,1,3,3,1,1,1,1,1,1,3,1,1,NA,NA,NA,1,6,1,NA,NA,1,1,1,98,4,NA,4,1,2,1,2,3,2,3,3,NA,8,8,8,5,2,1,NA,NA,NA,3,2,2011,NA,16,7,2,3,NA,42,2,4,98,7,1,1,3,1,4,3000,1,1,2,2,"28/01/2013",77,7,2,1,16,1,1,3,100,4,2,4,4,3,4,2,4,4,4,4,4,6,2,1,2
"319","30/12/2012",4385,2,71,7,1,1,2,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,3,2,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,3,9,2,2,7,2,2,1,NA,NA,NA,9,1,1,4,7,4,7,1,NA,NA,NA,2,2,2,2,3,1,1,3,3,4,1,2,2,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,1,5,3,4,4,1,1,1,1,2,3,1,9,3,1,4,NA,NA,NA,NA,NA,2,9,9,1,1,2,2,1,1,1,2,6,NA,NA,16,7,1,1,NA,2,2,1,9,5,99,8,3,1,2,710,1,1,52,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","30/12/2012",5794,1,45,4,1,1,4,3,25,2,2,2,3,1,1,1,3,4,1,2,1,1,1,1,2,2,2,3,2,NA,NA,NA,3,3,3,3,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,2,1,2,1,1,3,2,1,3,2,1,1,1,NA,NA,NA,2,4,2,NA,NA,2,1,97,1,5,NA,3,3,1,2,3,2,2,3,3,NA,8,2,1,1,2,2,3,2,NA,2,4,NA,NA,12,3,1,2,1,41,2,1,97,5,4,5,3,1,1,1242,1,1,54,2,"31/01/2013",45,4,1,1,12,1,4,1,4,3,5,4,5,2,4,2,2,4,5,4,4,5,6,1,54
"321","30/12/2012",4621,1,NA,6,2,1,2,3,27,5,3,4,4,2,1,1,3,4,2,1,1,1,3,3,3,4,3,4,4,NA,NA,NA,4,4,4,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,3,2,1,1,1,2,1,2,2,2,1,1,NA,NA,NA,5,6,5,NA,NA,2,1,97,99,9,NA,4,4,2,1,1,1,4,4,4,NA,8,8,1,1,2,1,2,1,NA,2,6,NA,NA,18,8,1,3,NA,98,1,2,97,9,5,2,2,1,1,6400,1,1,9,2,"07/02/2013",64,6,2,1,18,1,5,6,99,2,4,4,4,1,3,2,2,4,2,1,2,4,2,1,9
"322","30/12/2012",4665,1,63,6,1,1,3,4,27,5,3,1,2,1,4,2,4,3,1,9,1,1,1,1,1,2,2,2,4,NA,NA,NA,2,4,4,3,4,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,1,1,9,1,1,1,1,1,1,2,1,1,1,NA,NA,NA,2,1,6,NA,NA,3,1,2,3,3,NA,3,3,2,3,4,2,3,4,4,NA,1,2,1,2,2,1,2,5,NA,2,6,NA,NA,12,3,1,1,2,97,2,1,3,5,3,2,3,1,1,576,1,1,52,2,"07/02/2013",64,6,1,1,12,1,2,6,2,2,3,4,4,3,2,2,3,4,4,2,4,9,4,1,52
"323","30/12/2012",4337,1,73,7,2,1,4,4,25,4,4,4,3,1,2,2,3,4,1,2,1,1,1,3,1,1,3,4,3,NA,NA,NA,1,4,4,3,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,2,1,1,2,2,1,2,2,1,1,1,NA,NA,NA,5,2,5,NA,NA,2,1,97,1,7,NA,1,2,2,4,4,1,1,4,3,NA,1,3,1,5,2,1,NA,NA,NA,2,6,NA,NA,17,7,1,3,NA,8,1,2,3,7,5,2,3,1,1,6900,1,1,9,2,"07/02/2013",73,7,2,1,17,1,8,3,8,2,4,4,4,2,4,2,2,4,5,2,4,5,2,1,9
"324","30/12/2012",99999,1,24,2,2,1,4,4,46,5,1,4,1,1,1,1,NA,NA,NA,NA,3,1,2,3,1,1,2,NA,3,NA,NA,NA,4,1,1,9,9,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,1,1,1,1,3,1,3,2,1,1,1,1,NA,NA,NA,3,6,5,NA,NA,2,1,97,97,4,NA,4,4,4,1,3,NA,1,3,9,NA,8,8,2,1,2,2,1,2,NA,3,NA,NA,NA,16,5,2,4,NA,99,9,1,7,1,3,4,1,2,3,1327,2,2,4,2,"11/02/2013",24,2,2,2,14,1,18,1,100,1,5,3,5,2,4,4,4,1,2,5,2,1,5,2,4
"325","30/12/2012",4099,1,83,8,2,1,4,4,1,9,5,2,1,1,1,2,4,3,1,9,1,1,2,3,2,4,9,4,4,NA,NA,NA,2,3,9,9,2,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,2,1,2,1,1,9,9,1,1,2,1,1,1,NA,NA,NA,1,1,6,NA,NA,2,1,99,99,5,NA,1,1,4,1,4,1,2,3,3,NA,8,8,1,5,2,2,NA,NA,NA,2,9,NA,NA,14,5,1,3,NA,16,1,5,97,9,99,99,9,1,1,315,1,1,8,2,"30/01/2013",83,8,2,1,14,1,8,6,100,3,4,2,3,1,4,2,2,3,3,4,4,9,6,1,8
"326","30/12/2012",4467,1,70,7,1,1,3,2,15,4,3,2,3,1,3,2,3,4,1,2,1,1,1,1,2,2,2,1,3,NA,NA,NA,2,1,4,4,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7,2,1,2,1,1,1,3,1,3,3,3,1,1,NA,NA,NA,4,1,6,NA,NA,1,1,1,2,4,NA,4,1,1,9,3,1,4,1,3,NA,8,2,1,1,2,2,3,1,NA,4,3,1950,NA,8,1,9,3,NA,99,1,2,4,4,3,4,3,1,3,3000,1,1,2,2,"28/01/2013",70,7,1,1,8,1,1,6,1,5,2,4,4,4,4,2,2,9,4,2,4,4,21,1,2
"327","30/12/2012",4208,2,77,7,2,1,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,3,3,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,0,4,0,0,4,1,NA,NA,NA,2,0,5,0,0,2,99,99,NA,NA,NA,1,1,1,2,2,3,1,9,9,2,2,4,1,2,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,1,1,6,5,1,2,9,97,97,9,3,1,1,2,2,NA,NA,NA,NA,NA,3,8,8,8,5,2,1,NA,NA,NA,1,2,1949,NA,12,3,1,3,NA,16,1,2,3,7,4,1,3,1,1,6200,1,1,3,2,"10/02/2013",77,7,2,1,12,2,98,9,100,9,4,2,5,2,5,5,5,4,5,4,3,4,2,1,3
"328","30/12/2012",99999,1,18,1,1,1,2,2,39,4,1,3,1,1,1,1,NA,NA,NA,NA,3,1,1,3,1,2,3,NA,4,NA,NA,NA,3,2,2,3,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5,2,1,1,1,1,2,1,1,1,1,1,1,1,NA,NA,NA,2,3,3,NA,NA,1,1,19,98,5,NA,4,2,4,2,3,NA,3,3,3,NA,8,8,8,6,1,1,NA,NA,NA,3,NA,NA,NA,12,3,1,1,1,95,2,1,3,4,6,6,3,2,3,649,2,2,4,2,"12/02/2013",18,1,1,2,12,1,99,3,91,3,5,1,5,3,5,3,3,4,3,3,4,9,9,2,4
"329","30/12/2012",4387,2,71,7,1,1,3,4,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,9,9,3,3,NA,NA,NA,NA,NA,NA,NA,NA,2,3,7,3,5,5,0,3,1,NA,NA,NA,7,2,4,0,6,3,5,1,NA,NA,NA,2,4,4,4,3,2,3,4,2,5,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,4,5,5,4,3,1,1,97,2,3,1,9,1,4,1,NA,NA,NA,NA,NA,3,9,9,1,1,2,1,3,9,99,3,5,NA,NA,9999,3,1,3,NA,99,9,2,3,4,3,2,3,1,2,2630,1,1,8,2,"07/02/2013",72,7,1,1,10,1,99,6,99,4,4,4,4,1,2,4,4,4,4,2,3,5,2,1,8
"330","30/12/2012",4708,2,62,6,1,1,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2,3,8,5,3,8,4,5,0,NA,NA,NA,7,4,3,3,2,0,7,2,NA,NA,NA,2,3,2,2,4,5,5,5,4,4,2,2,4,1,1,1,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,4,6,1,4,1,1,1,1,2,2,3,1,3,1,2,NA,NA,NA,NA,NA,2,1,3,1,1,2,1,3,1,1,4,2,1996,NA,20,7,2,8,NA,17,2,1,98,6,8,5,3,1,3,3563,1,1,2,2,"13/02/2013",62,6,1,1,20,1,5,1,5,4,3,3,4,2,4,4,3,2,4,2,3,5,2,1,2
"331","30/12/2012",4282,2,76,7,2,1,5,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,5,5,5,0,6,6,NA,NA,NA,2,5,5,3,5,5,0,5,NA,NA,NA,9,9,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,5,5,6,3,1,1,1,8,3,6,3,4,1,1,3,NA,NA,NA,NA,NA,1,8,8,1,1,2,1,2,1,97,3,2,1948,NA,20,8,1,3,NA,5,2,2,7,5,4,2,2,1,1,2650,1,1,3,2,"30/01/2013",76,7,2,1,20,1,8,5,3,2,4,2,4,2,4,3,4,4,4,4,4,4,4,1,3
"332","30/12/2012",99999,1,55,5,2,1,3,3,19,5,2,2,2,1,2,2,NA,NA,NA,NA,2,1,3,3,1,2,1,NA,4,NA,NA,NA,3,2,3,3,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,2,1,1,1,1,9,1,1,1,1,1,1,1,NA,NA,NA,1,1,6,NA,NA,2,1,99,19,7,NA,4,4,4,2,4,NA,3,3,4,NA,2,8,8,1,2,2,1,1,NA,4,NA,NA,NA,9999,2,1,4,NA,NA,9,1,3,1,5,8,3,2,3,489,2,2,4,2,"14/02/2013",55,5,2,2,8,1,19,6,17,5,1,3,5,9,4,9,2,9,9,1,1,5,20,2,4
"333","30/12/2012",4105,1,85,8,1,1,2,2,15,2,3,2,1,2,3,2,1,4,3,2,2,2,2,1,2,4,2,2,4,NA,NA,NA,2,2,4,4,2,9,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,1,2,1,1,1,3,3,3,3,1,1,1,NA,NA,NA,6,4,6,NA,NA,1,1,99,99,4,NA,9,1,4,1,2,1,2,3,2,NA,8,2,1,1,2,1,2,1,NA,2,2,9999,NA,12,3,1,3,NA,99,9,9,97,9,99,99,3,1,2,4000,1,1,77,2,"29/01/2013",85,8,1,1,12,1,99,6,99,3,4,2,4,4,4,4,2,4,4,2,4,5,6,1,77
"334","30/12/2012",99999,1,43,4,1,1,3,3,20,2,2,2,9,1,1,1,NA,NA,NA,NA,2,1,2,3,1,1,2,NA,4,NA,NA,NA,4,4,4,4,1,4,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3,1,1,1,1,2,2,1,2,1,1,1,NA,NA,NA,1,1,5,NA,NA,1,9,97,94,7,NA,4,3,4,1,1,NA,1,1,4,NA,8,8,8,1,2,2,3,1,NA,4,NA,NA,NA,9,2,1,1,1,69,1,1,3,7,3,8,3,2,3,654,2,2,4,2,"11/02/2013",43,4,1,2,9,1,2,5,99,1,5,5,5,1,1,1,1,1,3,1,1,1,22,2,4
"335","30/12/2012",4513,2,66,6,2,1,5,3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,3,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,7,9,2,2,5,8,NA,NA,NA,3,6,8,2,0,7,1,2,NA,NA,NA,1,1,1,2,2,2,1,9,3,3,3,1,1,1,9,4,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,5,1,5,4,1,1,1,3,1,5,3,1,2,2,3,NA,NA,NA,NA,NA,1,8,8,1,1,2,1,1,1,3,1,2,1957,NA,12,4,1,3,NA,47,1,2,7,4,4,2,3,1,1,6900,1,1,54,2,"29/01/2013",66,6,2,1,12,1,3,1,3,2,4,3,4,2,4,2,2,3,4,3,5,6,4,1,54
"336","30/12/2012",4341,1,74,7,2,1,3,9,27,2,3,3,4,1,2,1,1,2,3,4,2,1,3,3,4,4,1,9,9,NA,NA,NA,4,4,9,4,9,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,99,1,1,3,3,1,1,1,1,1,2,1,1,1,NA,NA,NA,1,1,1,NA,NA,9,1,1,2,1,NA,4,3,4,1,9,9,1,3,9,NA,8,3,8,1,2,1,2,1,NA,2,4,NA,NA,9999,1,1,3,NA,16,1,2,97,9,3,4,3,1,2,5000,1,1,3,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","30/12/2012",99999,1,43,4,1,1,5,2,46,3,3,9,1,1,3,1,NA,NA,NA,NA,3,3,1,3,1,1,3,NA,1,NA,NA,NA,1,1,1,4,1,1,9,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,1,9,1,9,9,1,1,1,2,1,1,1,NA,NA,NA,1,5,5,NA,NA,1,2,19,19,7,NA,1,4,4,2,1,NA,1,1,4,NA,8,2,8,1,2,2,2,1,NA,3,NA,NA,NA,12,4,1,2,1,41,2,1,97,6,5,6,3,2,3,1327,2,2,4,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","30/12/2012",4714,2,62,6,2,1,4,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,9,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,3,7,5,5,6,2,2,1,NA,NA,NA,8,4,3,1,7,2,99,0,NA,NA,NA,2,2,9,3,3,3,2,2,1,1,1,1,2,1,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,6,4,4,4,1,1,2,1,2,2,3,4,2,1,2,NA,NA,NA,NA,NA,3,8,3,8,1,2,1,1,1,1,2,2,1964,NA,11,2,1,4,NA,NA,9,3,3,9,4,2,3,1,2,2200,1,1,8,2,"30/01/2013",62,6,2,1,11,1,1,6,1,4,3,3,4,1,4,3,4,5,5,3,4,4,2,1,4
"339","30/12/2012",4675,1,63,6,1,1,1,2,1,3,3,2,3,1,2,2,4,2,3,1,1,1,2,1,2,1,2,4,4,NA,NA,NA,3,1,4,4,4,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,2,1,2,1,3,1,2,1,3,1,1,1,1,NA,NA,NA,5,1,5,NA,NA,2,1,1,2,4,NA,1,4,3,1,4,1,1,3,4,NA,8,2,1,1,2,1,2,1,NA,3,1,1964,NA,11,2,1,1,2,12,2,1,3,4,5,2,3,1,2,7400,1,1,52,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","30/12/2012",4303,2,74,7,1,1,4,4,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,4,1,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,9,5,5,5,5,99,99,99,NA,NA,NA,5,6,5,5,3,99,99,99,NA,NA,NA,9,9,9,3,9,9,2,2,9,5,2,9,9,2,2,9,9,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,2,1,1,5,1,2,9,98,99,4,3,4,1,2,4,NA,NA,NA,NA,NA,9,8,8,8,5,2,2,NA,NA,NA,2,2,1948,NA,12,3,1,3,NA,33,2,2,97,2,5,99,3,1,1,182,1,1,9,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","30/12/2012",4598,1,65,6,2,1,4,3,30,5,5,9,4,1,4,4,1,4,2,3,3,1,3,3,1,4,1,1,9,NA,NA,NA,1,3,4,4,2,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,2,1,2,1,9,1,2,1,1,3,3,1,1,NA,NA,NA,5,5,6,NA,NA,2,1,97,2,4,NA,9,3,1,2,4,3,1,4,4,NA,8,2,8,1,2,1,1,1,NA,2,1,1949,NA,10,2,1,1,1,45,1,1,4,7,4,2,3,1,2,8700,1,1,9,2,"05/02/2013",66,6,2,1,12,1,9,1,4,2,5,5,5,2,5,2,3,5,3,4,5,4,6,1,9
