"","ID","date","midgam","version","age","agegroup","sex","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v28","v29","v30","v31","v32","v33","v34","v35","v36","v37","v38","v39","v40","v41","v42","v43","v44","v45","v46","v47","v48","v49","v50","v51A","v51B","v51C","v51D","v51E","v51F","v51G","v51H","v51I","v51J","v51K","v51L","v51M","v51N","v56A","v56B","v56Z","v56C","v56D","v56E","v56F","v56G","v56H","v56I","v56J","v56L","v56M","v56N","v56O","v56P","v57","v58","v59","v60","v61","v62","v63","v64","v65","v66","v67","v68","v69","v70","v71","v72","v73","v74","v75","v76","v77","v78","v79","v80","v81","v82","v83","v84","v85","v86","v88","v89","v90","v91","v92","v93","v94","v95","v96","v97","v98","v99","v100","v101","v102","v103","v104","v105","v106","v107","v108","v109","v110","v111","v112","v112_a","v113","v114","v115","v116","v117","v118","v119","v120","v121","v122","v123","v124","v125","v126","v127","v128","v129","v130","v131","v132","v133","v134","v135","v136","v137","v138","v139","v140","v141","v142","v143","v144","v145","v146","v147","v148","after_date","after_version","after_v1","after_v2","after_v3","after_v4a_1","after_v4a_2","after_v4a_3","after_v4b","after_v5","after_v6","after_v7a","after_v7b","after_v7c","after_v7d","after_v7e","after_v7f","after_v7g","after_v7h","after_v7i","after_v7j","after_v7k","after_v8","after_v9","after_v10","after_v11","after_v12","after_v13a_1","after_v13a_2","after_v13a_3","after_v13b_1_1","after_v13b_1_2","after_v13b_1_3","after_v13b_2_1","after_v13b_2_2","after_v13b_2_3","after_v14a","after_v14b","after_v15"
"830",9982,"15/03/2015",3,2,23,2,1,1,3,2,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,4,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,3,2,7,0,9,0,9,2,4,0,0,NA,NA,NA,NA,7,6,7,0,10,0,6,5,8,0,0,NA,NA,NA,NA,NA,2,1,1,1,5,1,3,4,4,3,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,5,2,1,1,2,1,4,2,0,1,9,0,1,2,2,1,2,4,3,3,9,1,3,3,1,6,1,NA,0,1,1,16,7,NA,0,1,4,4,1,1,2,1,13,6,1,1,2,"      44",2,2,5,5,3,1,5,NA,NA,NA,NA,NA,NA,4000,1,1,"25/03/2015",1,1,4,3,44,NA,NA,NA,3,5,5,1,1,1,1,5,5,1,1,5,5,3,3,2,0,0,88,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4
"831",18403,"16/03/2015",3,2,70,7,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,9,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,2,4,10,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,10,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,2,2,3,1,3,4,2,2,3,3,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,6,8,5,2,1,1,1,0,0,0,0,0,1,1,1,1,1,2,1,3,9,1,4,8,8,1,2,3,2,3,66,66,1,1948,0,6,1,4,1,1,1,1,12,4,1,3,0,"      44",1,3,3,3,3,1,3,NA,NA,NA,NA,NA,NA,2660,1,1,"24/03/2015",1,1,1,1,22,NA,NA,NA,5,1,5,5,9,3,5,5,5,5,5,5,5,5,1,2,0,0,97,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4
"832",16739,"16/03/2015",3,2,47,4,1,1,2,3,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,2,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,1,6,7,8,9,3,8,3,0,3,0,NA,NA,NA,NA,7,8,5,7,8,0,8,1,0,3,3,NA,NA,NA,NA,NA,3,3,1,3,3,2,2,2,4,1,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,5,1,4,1,2,1,97,1,2,1,2,0,1,3,2,4,0,4,3,3,1,3,2,2,1,1,2,2,2,2,1,69,5,NA,0,3,1,9,2,2,2,2,14,5,1,1,1,"      44",2,4,4,4,3,1,5,NA,NA,NA,NA,NA,NA,7900,1,1,"23/03/2015",1,1,3,4,NA,NA,NA,NA,1,1,5,4,4,5,5,5,4,3,5,4,4,3,1,2,0,0,60,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4
"833",1813,"20/02/2015",1,2,36,3,2,1,4,4,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,3,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,5,7,4,8,5,6,6,4,3,6,NA,NA,NA,NA,5,8,6,5,8,4,6,6,3,3,6,NA,NA,NA,NA,NA,1,1,4,5,2,2,1,3,4,4,3,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,6,1,4,1,2,1,97,2,0,2,0,97,1,3,2,4,0,4,3,3,3,1,4,3,1,1,2,3,2,3,1,16,7,NA,0,2,4,4,3,3,1,1,14,5,2,4,0,"      44",2,4,4,5,3,1,4,NA,NA,NA,NA,NA,NA,6400,1,1,"29/03/2015",1,1,2,6,NA,NA,NA,NA,4,1,5,5,3,4,3,2,1,5,3,4,4,4,1,2,0,0,13,43,NA,NA,NA,NA,NA,NA,NA,1,NA,3
"834",5286,"02/03/2015",2,2,23,2,1,1,5,4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,1,4,3,10,4,7,2,2,10,7,0,NA,NA,NA,NA,6,99,6,10,8,10,0,2,10,10,0,NA,NA,NA,NA,NA,1,1,5,1,9,5,1,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,6,3,1,1,2,4,5,2,0,1,2,0,2,1,3,94,0,1,1,3,2,4,1,3,8,6,1,NA,0,1,1,16,6,NA,0,1,1,4,3,3,3,3,12,4,1,1,2,"      44",2,4,5,4,1,1,5,NA,NA,NA,NA,NA,NA,2620,1,1,"30/03/2015",2,2,94,9,NA,NA,NA,1,5,1,4,5,4,3,5,4,2,4,5,4,4,5,1,1,5,1,NA,NA,NA,66,31,NA,3,1,NA,NA,1,3
"835",12500,"09/03/2015",3,1,52,5,1,1,2,2,39,2,3,3,1,1,9,3,3,3,4,9,9,1,3,3,2,3,1,3,5,4,4,3,4,NA,NA,NA,4,3,3,2,9,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2,1,2,2,2,2,1,2,4,NA,NA,NA,1,8,NA,NA,1,1,1,0,0,0,0,0,NA,9,1,1,1,4,3,NA,1,2,1,8,1,1,2,2,2,2,1,25,6,NA,0,1,NA,NA,NA,NA,NA,NA,14,6,1,1,1,"      44",1,4,5.5,3,3,1,4,1,1,3,4,2,2,9300,1,1,"25/03/2015",1,1,1,6,NA,NA,NA,NA,5,1,5,5,9,5,1,1,1,1,5,5,5,9,2,2,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4
"836",10690,"09/03/2015",3,2,30,3,1,1,1,1,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,1,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,4,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,5,0,0,0,0,0,0,0,5,0,0,NA,NA,NA,NA,NA,2,2,9,9,9,5,3,2,1,4,4,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,9,1,8,4,1,1,4,94,2,0,9,0,0,1,1,1,95,0,1,1,2,1,2,4,4,8,1,2,1,2,1,1,1,4,NA,0,3,4,4,4,4,4,4,10,2,1,2,1,"      44",2,2,4,4,3,1,5,NA,NA,NA,NA,NA,NA,2400,1,1,"01/04/2015",1,1,94,6,NA,NA,NA,11,5,1,5,5,3,5,1,5,3,3,5,1,5,3,2,2,0,0,3,51,NA,NA,NA,NA,NA,NA,NA,4,NA,3
"837",176663,"11/03/2015",3,2,NA,1,1,1,2,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,2,3,2,1,NA,NA,NA,NA,NA,3,4,3,3,2,NA,1,NA,3,3,3,5,NA,NA,NA,NA,5,NA,NA,5,5,5,5,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,2,5,4,4,3,0,1,1,3,3,3,3,3,4,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,8,4,1,1,3,94,2,0,1,2,0,1,9,9,98,0,4,3,3,2,1,4,9,8,6,1,NA,0,2,99,99,NA,NA,NA,NA,NA,3,2,NA,2,NA,12,4,9,1,1,"      44",2,3,5,6,2,2,3,NA,NA,NA,NA,NA,NA,2720,2,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838",2675,"16/02/2015",1,2,47,4,2,1,2,2,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,9,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,10,0,8,5,8,0,0,3,5,0,NA,NA,NA,NA,9,0,0,8,7,8,0,0,3,5,0,NA,NA,NA,NA,NA,2,2,4,5,5,5,4,1,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,6,3,1,1,3,1,1,0,0,0,0,0,2,1,1,99,0,1,1,3,1,1,4,4,8,5,2,1,2,3,1,70,5,NA,0,2,1,4,9,9,9,9,12,4,2,1,2,"      45",2,2,2.5,2,9,1,2,NA,NA,NA,NA,NA,NA,5000,1,1,"26/03/2015",1,1,8,6,NA,NA,NA,NA,5,1,5,4,4,4,4,4,4,4,5,4,4,2,1,1,8,2,62,33,1,NA,NA,NA,NA,NA,NA,2,NA,3
"839",674,"16/02/2015",1,2,25,2,2,1,3,3,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,4,4,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,2,5,5,5,5,5,5,5,5,5,2,NA,NA,NA,NA,6,5,5,5,5,5,6,5,5,5,5,NA,NA,NA,NA,NA,4,4,1,4,4,1,1,4,3,2,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,4,8,4,1,1,3,94,2,0,1,2,0,1,1,9,4,0,4,3,3,3,2,2,8,8,6,1,NA,0,3,1,1,4,NA,0,2,4,4,1,1,1,1,15,5,1,1,2,"      45",1,2,3,2,3,1,3,NA,NA,NA,NA,NA,NA,817,1,1,"01/04/2015",2,2,94,9,NA,NA,NA,16,2,1,5,3,3,2,4,5,3,3,5,5,3,3,5,2,0,0,NA,NA,NA,50,51,32,20,NA,NA,NA,2,1
"840",2729,"16/02/2015",1,2,48,4,2,1,3,2,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1,9,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,3,9,99,5,99,10,99,0,99,10,0,NA,NA,NA,NA,10,99,99,5,5,10,2,99,5,10,99,NA,NA,NA,NA,NA,2,2,4,3,4,5,3,1,4,4,1,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,1,1,5,2,1,1,10,2,0,1,9,0,1,1,3,7,0,1,1,2,9,2,4,8,8,1,2,8,2,4,1,63,5,NA,0,2,4,4,1,4,1,4,12,3,2,2,2,"      45",2,1,3,9,1,1,1,NA,NA,NA,NA,NA,NA,3000,1,1,"25/03/2015",2,1,10,9,NA,NA,NA,NA,5,1,5,4,4,5,9,4,9,4,4,9,5,9,6,2,0,0,NA,NA,NA,54,NA,NA,24,NA,NA,NA,9,9
"841",4460,"18/02/2015",1,2,80,8,2,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,9,1,9,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,1,9,9,0,7,99,7,5,0,8,8,0,NA,NA,NA,NA,10,0,0,8,6,0,6,0,8,8,0,NA,NA,NA,NA,NA,2,2,9,9,9,9,9,5,9,9,9,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,2,6,8,5,3,9,1,1,0,0,0,0,0,1,1,1,1,1,1,3,3,1,9,9,8,8,1,2,1,1,2,17,17,3,1991,1,1,1,9,9,1,1,1,18,8,1,3,0,"      45",1,9,3,3,9,1,4,NA,NA,NA,NA,NA,NA,70,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842",3776,"18/02/2015",1,1,64,6,2,1,1,1,30,9,3,3,2,2,9,2,9,4,3,9,9,2,3,2,2,3,4,1,9,7,7,4,9,NA,NA,NA,9,9,4,9,1,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,1,3,3,3,3,1,9,9,NA,NA,NA,5,8,NA,NA,1,1,1,0,0,0,0,0,NA,1,1,1,1,4,3,NA,3,1,2,8,1,1,2,4,1,2,1,66,5,NA,0,3,NA,NA,NA,NA,NA,NA,5,1,2,3,0,"      45",1,5,4,2,3,1,4,3,9,3,9,9,1,182,1,1,"24/03/2015",2,1,1,6,NA,NA,NA,NA,5,1,5,3,5,5,3,4,3,4,4,5,5,4,2,2,0,0,NA,NA,NA,98,NA,NA,28,NA,NA,NA,9,3
"843",2332,"19/02/2015",1,1,43,4,2,1,3,3,18,4,4,4,2,1,2,2,3,1,3,4,2,2,1,3,4,4,3,4,6,7,7,1,3,NA,NA,NA,4,4,4,9,3,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,1,3,2,3,3,2,2,4,NA,NA,NA,5,3,NA,NA,2,1,97,2,0,1,3,0,NA,9,3,4,0,3,3,NA,2,3,1,8,8,1,2,3,2,2,1,27,6,NA,0,1,NA,NA,NA,NA,NA,NA,12,4,1,1,1,"      45",2,4,5,5,3,1,5,2,2,2,3,9,3,812,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844",3857,"19/02/2015",1,1,65,6,2,1,1,1,18,2,2,4,4,1,2,1,2,2,4,3,1,1,1,3,4,4,1,7,7,7,6,1,4,NA,NA,NA,1,4,4,9,3,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,3,1,3,1,2,3,3,1,2,NA,NA,NA,6,8,NA,NA,1,1,1,0,0,0,0,0,NA,3,9,1,1,1,1,NA,3,1,4,8,8,1,2,3,1,3,1,63,5,NA,0,2,NA,NA,NA,NA,NA,NA,12,3,2,1,1,"      45",2,2,4,2,3,1,4,4,2,2,9,2,4,9100,1,1,"29/03/2015",1,1,1,6,NA,NA,NA,NA,5,1,5,5,2,5,4,5,2,5,5,5,5,1,1,1,1,1,80,1,NA,NA,NA,NA,NA,NA,NA,1,NA,4
"845",3648,"22/02/2015",1,1,59,5,2,1,4,3,18,3,4,3,4,9,3,1,1,4,1,2,3,2,1,2,1,2,3,7,5,7,7,1,9,NA,NA,NA,3,2,2,4,4,NA,NA,NA,NA,NA,2,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,1,3,3,3,3,1,1,2,NA,NA,NA,5,8,NA,NA,2,2,99,2,0,2,0,98,NA,9,1,1,1,3,3,NA,2,2,3,3,1,1,2,4,1,2,1,69,5,NA,0,3,NA,NA,NA,NA,NA,NA,12,3,2,1,2,"      45",1,2,5,2,4,1,3,2,4,4,2,3,4,1155,1,1,"25/03/2015",2,1,1,3,87,74,NA,NA,5,1,4,3,2,5,5,5,5,4,2,4,5,9,3,2,0,0,NA,NA,NA,37,54,NA,24,NA,NA,NA,1,3
"846",3883,"23/02/2015",1,1,64,6,2,1,1,1,64,1,3,1,4,2,2,4,1,1,2,3,9,2,1,2,4,4,1,7,7,7,1,4,9,NA,NA,NA,3,4,2,3,1,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,3,1,3,3,3,2,3,1,4,NA,NA,NA,6,8,NA,NA,1,1,1,0,0,0,0,0,NA,9,1,94,0,1,3,NA,1,2,1,8,8,3,2,2,1,2,61,61,1,1957,0,10,NA,NA,NA,NA,NA,NA,8,1,9,3,0,"      45",2,1,2,1,3,1,5,2,9,3,3,4,4,9500,1,1,"25/03/2015",2,1,1,6,NA,NA,NA,NA,5,1,5,4,4,5,2,5,4,2,4,3,4,4,12,1,1,1,NA,NA,NA,38,NA,NA,93,NA,NA,NA,2,4
"847",3909,"23/02/2015",1,2,66,6,2,1,5,4,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,9,9,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,4,5,5,8,10,5,3,0,4,4,0,NA,NA,NA,NA,6,4,3,8,10,4,3,99,5,4,0,NA,NA,NA,NA,NA,1,2,9,4,4,4,9,4,4,1,4,4,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,5,8,5,3,2,1,3,3,1,1,3,0,2,1,1,1,1,1,3,3,2,2,1,8,8,1,2,4,2,2,66,66,1,1949,0,6,2,9,1,1,1,1,8,1,2,3,0,"      45",1,3,5,4,3,1,4,NA,NA,NA,NA,NA,NA,41,1,1,"25/03/2015",2,1,3,3,44,NA,NA,NA,3,4,3,5,2,2,2,4,3,5,3,5,5,4,1,2,0,0,NA,NA,NA,37,32,NA,1,NA,NA,NA,9,3
"848",3986,"23/02/2015",1,1,NA,6,2,1,3,2,1,4,4,3,4,1,3,1,9,4,2,3,1,1,1,3,4,4,3,9,1,7,7,4,3,NA,NA,NA,4,2,9,3,4,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,3,1,3,9,3,3,2,3,4,NA,NA,NA,6,8,NA,NA,1,1,1,0,0,0,0,0,NA,1,1,1,1,3,1,NA,4,1,2,3,8,3,2,1,1,2,27,27,2,1950,0,10,NA,NA,NA,NA,NA,NA,14,5,1,3,0,"      45",9,1,3,1,3,1,5,1,2,3,3,2,3,3000,1,1,"23/03/2015",1,1,1,2,77,NA,NA,NA,5,1,4,4,4,4,4,4,2,2,3,4,2,9,3,1,1,2,60,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4
"849",184,"23/02/2015",1,1,20,1,2,1,5,3,39,3,1,4,4,2,2,3,2,1,4,2,3,3,2,2,4,3,2,4,7,5,5,1,9,NA,NA,NA,2,3,4,3,3,NA,NA,NA,NA,NA,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,1,2,3,2,1,2,NA,NA,NA,2,8,NA,NA,1,4,7,2,0,3,0,0,NA,9,9,95,0,3,1,NA,3,2,1,8,8,6,1,NA,0,4,1,31,6,NA,0,1,NA,NA,NA,NA,NA,NA,18,3,2,1,2,"      45",1,1,4,6,2,1,1,3,2,3,3,4,4,3000,1,1,"29/03/2015",2,2,94,9,NA,NA,NA,5,9,9,3,3,3,2,2,4,2,3,3,3,4,3,1,1,7,3,NA,NA,NA,98,NA,NA,98,NA,NA,NA,2,3
"850",575,"23/02/2015",1,1,24,2,2,1,3,3,65,2,2,3,3,2,3,1,2,4,3,2,1,2,1,3,2,3,1,5,3,7,6,2,2,NA,NA,NA,3,3,4,3,2,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,1,3,2,2,3,1,1,2,NA,NA,NA,6,3,NA,NA,2,1,97,1,1,2,0,97,NA,1,3,4,0,3,2,NA,2,4,1,8,8,6,1,NA,0,1,1,1,4,NA,0,1,NA,NA,NA,NA,NA,NA,12,4,1,5,0,"      45",1,4,7,5,2,1,5,4,3,3,4,4,4,99,1,1,"26/03/2015",1,1,5,2,5,41,NA,NA,4,2,3,4,2,4,4,3,3,4,2,4,2,5,3,2,0,0,70,60,67,NA,NA,NA,NA,NA,NA,3,NA,3
"851",7336,"24/02/2015",2,2,45,4,2,1,3,3,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,9,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,2,6,99,3,99,7,2,0,99,99,99,NA,NA,NA,NA,7,3,5,6,99,0,0,99,3,8,99,NA,NA,NA,NA,NA,5,2,5,3,5,3,9,2,3,3,3,3,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,4,8,5,1,1,2,1,0,0,0,0,0,1,1,1,1,1,4,1,2,1,1,2,8,8,1,2,3,2,3,70,70,1,1990,0,3,3,3,3,3,1,3,10,2,1,1,1,"      45",1,2,3,4,3,1,3,NA,NA,NA,NA,NA,NA,2660,1,1,"29/03/2015",1,1,1,1,11,NA,NA,NA,4,2,3,5,9,3,2,4,4,2,3,1,5,3,1,2,0,0,98,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3
"852",175728,"24/02/2015",1,2,37,3,2,1,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,4,3,3,2,NA,NA,NA,NA,NA,3,4,3,3,2,NA,2,NA,3,3,0,0,NA,NA,NA,NA,0,NA,NA,10,0,10,10,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,10,10,5,10,5,4,4,4,3,1,4,5,4,4,3,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,5,3,4,1,1,2,11,2,0,1,2,0,1,9,3,2,0,7,3,3,2,4,1,4,8,1,2,3,2,3,99,99,NA,NA,NA,NA,NA,4,1,NA,2,NA,12,4,1,1,2,"      45",2,4,4,5,2,2,1,NA,NA,NA,NA,NA,NA,7500,2,2,"30/03/2015",2,1,11,6,NA,NA,NA,NA,1,1,5,1,9,9,5,4,1,5,5,1,5,5,5,2,0,0,NA,NA,NA,55,NA,NA,98,NA,NA,NA,1,1
"853",7017,"24/02/2015",2,1,49,4,2,1,3,4,30,3,3,4,4,2,2,4,3,1,3,2,4,3,3,3,4,4,1,7,7,7,7,1,9,NA,NA,NA,1,4,2,3,3,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,2,3,3,2,2,3,2,1,NA,NA,NA,6,2,NA,NA,2,1,97,1,97,1,1,0,NA,1,1,5,0,3,3,NA,1,1,2,3,8,1,2,3,2,3,1,66,5,NA,0,31,NA,NA,NA,NA,NA,NA,12,3,2,1,2,"      45",1,4,5,5,3,1,3,2,3,3,2,3,2,7400,1,1,"24/03/2015",2,1,1,1,51,NA,NA,NA,5,3,3,2,4,4,2,4,4,4,4,5,4,5,1,1,8,2,NA,NA,NA,37,NA,NA,24,NA,NA,NA,2,3
"854",9124,"24/02/2015",1,2,77,7,2,1,5,3,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,9,4,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,9,0,10,9,9,8,9,0,8,8,7,NA,NA,NA,NA,9,10,10,8,10,9,9,7,8,7,99,NA,NA,NA,NA,NA,1,1,3,3,4,3,9,1,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,6,8,9,3,2,1,2,0,0,0,0,0,1,3,3,2,0,7,3,2,3,2,4,8,1,3,2,4,1,2,66,66,1,1941,0,10,1,4,4,4,4,4,12,3,1,3,0,"      45",1,3,4,1,3,1,4,NA,NA,NA,NA,NA,NA,452,1,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
